,X,Y,Z,val,gx,gy,gz,
1936,7.346938776,2.244897959,8.163265306,0,-0.097546783,-0.015196217,0.995114918,1
1937,7.551020408,2.244897959,8.163265306,0,-0.09824536,-0.0159663,0.995034133,1
1938,7.755102041,2.244897959,8.163265306,0,-0.09824536,-0.0159663,0.995034133,1
1939,7.959183673,2.244897959,8.163265306,0,-0.043199622,-0.005076145,0.999053565,1
1940,8.163265306,2.244897959,8.163265306,0,-0.03946607,-0.008642784,0.999183532,1
1941,8.367346939,2.244897959,8.163265306,0,0.013813931,-0.008648697,0.999867179,1
1942,8.571428571,2.244897959,8.163265306,0,0.011568667,-0.010844365,0.999874275,1
1943,8.775510204,2.244897959,8.163265306,0,0.011568667,-0.010844365,0.999874275,1
1944,8.979591837,2.244897959,8.163265306,0,0.02342315,-0.007210476,0.999699637,1
1945,9.183673469,2.244897959,8.163265306,0,0.023803244,-0.00759708,0.999687796,1
1946,9.387755102,2.244897959,8.163265306,0,0.034936718,-0.007594594,0.99936067,1
1947,9.591836735,2.244897959,8.163265306,0,0.033364099,-0.009104236,0.999401796,1
1948,9.795918367,2.244897959,8.163265306,0,0.033364099,-0.009104236,0.999401796,1
1949,10,2.244897959,8.163265306,0,0.027137925,-0.006398129,0.999611223,1
1950,0,2.040816327,5.102040816,0,-0.005727376,-0.002401599,0.999980715,1
1951,0.204081633,2.040816327,5.102040816,0,0.015377945,-0.002401354,0.999878869,1
1952,0.408163265,2.040816327,5.102040816,0,0.011752521,0.001178387,0.999930242,1
1953,0.612244898,2.040816327,5.102040816,0,0.011813543,0.006072234,0.99991178,1
1954,0.816326531,2.040816327,5.102040816,0,0.012486358,0.00674903,0.999899266,1
1955,1.020408163,2.040816327,5.102040816,0,0.012486358,0.00674903,0.999899266,1
1956,1.224489796,2.040816327,5.102040816,0,0.033681564,0.006745727,0.99940985,1
1957,1.428571429,2.040816327,5.102040816,0,0.025487405,0.014625424,0.999568151,1
1958,1.632653061,2.040816327,5.102040816,0,-0.013805669,0.013094137,0.999818957,1
1959,1.836734694,2.040816327,5.102040816,0,-0.013444386,0.021023535,0.999688581,1
1960,2.040816327,2.040816327,5.102040816,0,-0.013444386,0.021023535,0.999688581,1
1961,2.244897959,2.040816327,5.102040816,0,-0.086630518,0.020946391,0.996020282,1
1962,2.448979592,2.040816327,5.102040816,0,-0.10028485,0.035709932,0.994317731,1
1963,2.653061224,2.040816327,5.102040816,0,-0.229687568,0.031808904,0.972744475,1
1964,2.857142857,2.040816327,5.102040816,0,-0.231333726,0.045325869,0.971818024,1
1965,3.06122449,2.040816327,5.102040816,0,-0.231333726,0.045325869,0.971818024,1
1966,3.265306122,2.040816327,5.306122449,0,-0.458825145,0.046411159,0.887313637,1
1967,3.469387755,2.040816327,5.306122449,0,-0.458825145,0.046411159,0.887313637,1
1968,3.673469388,2.040816327,5.510204082,0,-0.583574642,0.038253887,0.811157986,1
1969,3.87755102,2.040816327,5.714285714,0,-0.583574642,0.038253887,0.811157986,1
1970,4.081632653,2.040816327,5.918367347,0,-0.599797824,0.028277223,0.79965178,1
1971,4.285714286,2.040816327,6.12244898,0,-0.659343101,0.026329346,0.751381022,1
1972,4.489795918,2.040816327,6.12244898,0,-0.659343101,0.026329346,0.751381022,1
1973,4.693877551,2.040816327,6.326530612,0,-0.670539873,0.012733584,0.741764204,1
1974,4.897959184,2.040816327,6.530612245,0,-0.695779062,0.012054693,0.718154706,1
1975,5.102040816,2.040816327,6.734693878,0,-0.695779062,0.012054693,0.718154706,1
1976,5.306122449,2.040816327,6.93877551,0,-0.680540654,-0.00064821,0.732710037,1
1977,5.510204082,2.040816327,7.142857143,0,-0.680540654,-0.00064821,0.732710037,1
1978,5.714285714,2.040816327,7.346938776,0,-0.675486091,-0.015554525,0.737208653,1
1979,5.918367347,2.040816327,7.551020408,0,-0.615602905,-0.002231093,0.788053352,1
1980,6.12244898,2.040816327,7.551020408,0,-0.616175653,-0.002568288,0.787604576,1
1981,6.326530612,2.040816327,7.755102041,0,-0.492173214,-0.016044208,0.870349419,1
1982,6.530612245,2.040816327,7.959183673,0,-0.47697339,0.000761514,0.878917405,1
1983,6.734693878,2.040816327,7.959183673,0,-0.47697339,0.000761514,0.878917405,1
1984,6.93877551,2.040816327,7.959183673,0,-0.274055152,0.00083325,0.961713616,1
1985,7.142857143,2.040816327,8.163265306,0,-0.240445409,0.00646921,0.970641105,1
1986,7.346938776,2.040816327,8.163265306,0,-0.097555901,0.006632945,0.995207943,1
1987,7.551020408,2.040816327,8.163265306,0,-0.097555901,0.006632945,0.995207943,1
1988,7.755102041,2.040816327,8.163265306,0,-0.102617805,0.011034113,0.994659658,1
1989,7.959183673,2.040816327,8.163265306,0,-0.042361654,0.00431209,0.999093037,1
1990,8.163265306,2.040816327,8.163265306,0,-0.039466554,0.007082048,0.999195794,1
1991,8.367346939,2.040816327,8.163265306,0,0.013814101,0.007086894,0.999879466,1
1992,8.571428571,2.040816327,8.163265306,0,0.013814101,0.007086894,0.999879466,1
1993,8.775510204,2.040816327,8.163265306,0,0.006054812,0.003024544,0.999977095,1
1994,8.979591837,2.040816327,8.163265306,0,0.026334682,0.001899571,0.999651377,1
1995,9.183673469,2.040816327,8.163265306,0,0.023803925,-0.000696353,0.999716404,1
1996,9.387755102,2.040816327,8.163265306,0,0.034937717,-0.000696125,0.999389249,1
1997,9.591836735,2.040816327,8.163265306,0,0.034937717,-0.000696125,0.999389249,1
1998,9.795918367,2.040816327,8.163265306,0,0.030224282,-0.004094727,0.999534755,1
1999,10,2.040816327,8.163265306,0,0.026755279,-0.003343617,0.999636422,1
2000,0,1.836734694,5.102040816,0,-0.005727376,-0.002401599,0.999980715,1
2001,0.204081633,1.836734694,5.102040816,0,0.011752521,0.001178387,0.999930242,1
2002,0.408163265,1.836734694,5.102040816,0,0.008528632,0.004444771,0.999953752,1
2003,0.612244898,1.836734694,5.102040816,0,0.010176874,0.004444702,0.999938336,1
2004,0.816326531,1.836734694,5.102040816,0,0.011813543,0.006072234,0.99991178,1
2005,1.020408163,1.836734694,5.102040816,0,0.012486358,0.00674903,0.999899266,1
2006,1.224489796,1.836734694,5.102040816,0,0.025487405,0.014625424,0.999568151,1
2007,1.428571429,1.836734694,5.102040816,0,0.025487405,0.014625424,0.999568151,1
2008,1.632653061,1.836734694,5.102040816,0,-0.015655597,0.019026858,0.999696394,1
2009,1.836734694,1.836734694,5.102040816,0,-0.017663,0.016948843,0.999700333,1
2010,2.040816327,1.836734694,5.102040816,0,-0.013444386,0.021023535,0.999688581,1
2011,2.244897959,1.836734694,5.102040816,0,-0.10028485,0.035709932,0.994317731,1
2012,2.448979592,1.836734694,5.102040816,0,-0.10028485,0.035709932,0.994317731,1
2013,2.653061224,1.836734694,5.102040816,0,-0.234252044,0.04558227,0.971106707,1
2014,2.857142857,1.836734694,5.102040816,0,-0.238441304,0.03951569,0.970352645,1
2015,3.06122449,1.836734694,5.306122449,0,-0.257594014,0.050471121,0.964934189,1
2016,3.265306122,1.836734694,5.306122449,0,-0.458825145,0.046411159,0.887313637,1
2017,3.469387755,1.836734694,5.510204082,0,-0.457943885,0.045648331,0.887808329,1
2018,3.673469388,1.836734694,5.510204082,0,-0.583574642,0.038253887,0.811157986,1
2019,3.87755102,1.836734694,5.714285714,0,-0.583574642,0.038253887,0.811157986,1
2020,4.081632653,1.836734694,5.918367347,0,-0.599797824,0.028277223,0.79965178,1
2021,4.285714286,1.836734694,6.12244898,0,-0.659343101,0.026329346,0.751381022,1
2022,4.489795918,1.836734694,6.12244898,0,-0.660322993,0.046860018,0.749518301,1
2023,4.693877551,1.836734694,6.326530612,0,-0.671200024,0.029374291,0.740694052,1
2024,4.897959184,1.836734694,6.530612245,0,-0.695816697,0.028257541,0.717663316,1
2025,5.102040816,1.836734694,6.734693878,0,-0.671055459,0.003981851,0.741396463,1
2026,5.306122449,1.836734694,6.93877551,0,-0.684521063,0.004169072,0.728981161,1
2027,5.510204082,1.836734694,7.142857143,0,-0.680839977,0.007718259,0.732391531,1
2028,5.714285714,1.836734694,7.346938776,0,-0.675598426,-0.013487758,0.737146422,1
2029,5.918367347,1.836734694,7.551020408,0,-0.615868119,-0.000284333,0.787849211,1
2030,6.12244898,1.836734694,7.551020408,0,-0.615868119,-0.000284333,0.787849211,1
2031,6.326530612,1.836734694,7.755102041,0,-0.491191197,-0.0130649,0.870953797,1
2032,6.530612245,1.836734694,7.959183673,0,-0.477613356,-0.001052592,0.878569504,1
2033,6.734693878,1.836734694,7.959183673,0,-0.47697339,0.000761514,0.878917405,1
2034,6.93877551,1.836734694,7.959183673,0,-0.26048912,-0.01055267,0.965419111,1
2035,7.142857143,1.836734694,8.163265306,0,-0.26048912,-0.01055267,0.965419111,1
2036,7.346938776,1.836734694,8.163265306,0,-0.097555901,0.006632945,0.995207943,1
2037,7.551020408,1.836734694,8.163265306,0,-0.102071407,0.011656385,0.99470878,1
2038,7.755102041,1.836734694,8.163265306,0,-0.098769829,0.008596939,0.99507317,1
2039,7.959183673,1.836734694,8.163265306,0,-0.042361654,0.00431209,0.999093037,1
2040,8.163265306,1.836734694,8.163265306,0,-0.042361654,0.00431209,0.999093037,1
2041,8.367346939,1.836734694,8.163265306,0,0.013814101,0.007086894,0.999879466,1
2042,8.571428571,1.836734694,8.163265306,0,0.011955319,0.008907544,0.999888857,1
2043,8.775510204,1.836734694,8.163265306,0,0.014546968,0.006260863,0.999874586,1
2044,8.979591837,1.836734694,8.163265306,0,0.026334682,0.001899571,0.999651377,1
2045,9.183673469,1.836734694,8.163265306,0,0.026334682,0.001899571,0.999651377,1
2046,9.387755102,1.836734694,8.163265306,0,0.034937717,-0.000696125,0.999389249,1
2047,9.591836735,1.836734694,8.163265306,0,0.03433717,-0.000114762,0.999410299,1
2048,9.795918367,1.836734694,8.163265306,0,0.036076903,-0.001918426,0.999347175,1
2049,10,1.836734694,8.163265306,0,0.026755279,-0.003343617,0.999636422,1
2050,0,1.632653061,5.102040816,0,-0.002387118,-0.001081008,0.999996567,1
2051,0.204081633,1.632653061,5.102040816,0,0.008528632,0.004444771,0.999953752,1
2052,0.408163265,1.632653061,5.102040816,0,0.008528632,0.004444771,0.999953752,1
2053,0.612244898,1.632653061,5.102040816,0,0.010176874,0.004444702,0.999938336,1
2054,0.816326531,1.632653061,5.102040816,0,0.010176874,0.004444702,0.999938336,1
2055,1.020408163,1.632653061,5.102040816,0,0.00970391,0.008144713,0.999919746,1
2056,1.224489796,1.632653061,5.102040816,0,0.025487405,0.014625424,0.999568151,1
2057,1.428571429,1.632653061,5.102040816,0,0.021262925,0.019024888,0.999592888,1
2058,1.632653061,1.632653061,5.102040816,0,-0.015655597,0.019026858,0.999696394,1
2059,1.836734694,1.632653061,5.102040816,0,-0.015655597,0.019026858,0.999696394,1
2060,2.040816327,1.632653061,5.102040816,0,-0.028403731,0.02769774,0.999212722,1
2061,2.244897959,1.632653061,5.102040816,0,-0.10028485,0.035709932,0.994317731,1
2062,2.448979592,1.632653061,5.102040816,0,-0.111745479,0.046593196,0.992643955,1
2063,2.653061224,1.632653061,5.102040816,0,-0.234252044,0.04558227,0.971106707,1
2064,2.857142857,1.632653061,5.102040816,0,-0.234252044,0.04558227,0.971106707,1
2065,3.06122449,1.632653061,5.306122449,0,-0.263691455,0.041192385,0.963727142,1
2066,3.265306122,1.632653061,5.306122449,0,-0.457943885,0.045648331,0.887808329,1
2067,3.469387755,1.632653061,5.510204082,0,-0.457943885,0.045648331,0.887808329,1
2068,3.673469388,1.632653061,5.510204082,0,-0.587479278,0.059474952,0.807050697,1
2069,3.87755102,1.632653061,5.714285714,0,-0.57156277,0.045500995,0.819295832,1
2070,4.081632653,1.632653061,5.918367347,0,-0.602625616,0.047973847,0.796580741,1
2071,4.285714286,1.632653061,6.12244898,0,-0.662315404,0.045040262,0.747870096,1
2072,4.489795918,1.632653061,6.326530612,0,-0.671200024,0.029374291,0.740694052,1
2073,4.693877551,1.632653061,6.326530612,0,-0.671200024,0.029374291,0.740694052,1
2074,4.897959184,1.632653061,6.530612245,0,-0.695597468,0.028469038,0.717867451,1
2075,5.102040816,1.632653061,6.734693878,0,-0.671055459,0.003981851,0.741396463,1
2076,5.306122449,1.632653061,6.93877551,0,-0.684521063,0.004169072,0.728981161,1
2077,5.510204082,1.632653061,7.142857143,0,-0.658912334,-0.013154634,0.752104708,1
2078,5.714285714,1.632653061,7.346938776,0,-0.675598426,-0.013487758,0.737146422,1
2079,5.918367347,1.632653061,7.551020408,0,-0.631068073,-0.01419131,0.775597637,1
2080,6.12244898,1.632653061,7.551020408,0,-0.602820045,-0.011967354,0.797787425,1
2081,6.326530612,1.632653061,7.755102041,0,-0.491191197,-0.0130649,0.870953797,1
2082,6.530612245,1.632653061,7.959183673,0,-0.491836604,-0.013082066,0.870589234,1
2083,6.734693878,1.632653061,7.959183673,0,-0.461926653,-0.014109698,0.886805888,1
2084,6.93877551,1.632653061,7.959183673,0,-0.26048912,-0.01055267,0.965419111,1
2085,7.142857143,1.632653061,8.163265306,0,-0.26048912,-0.01055267,0.965419111,1
2086,7.346938776,1.632653061,8.163265306,0,-0.117756996,-0.002575861,0.9930391,1
2087,7.551020408,1.632653061,8.163265306,0,-0.098769829,0.008596939,0.99507317,1
2088,7.755102041,1.632653061,8.163265306,0,-0.098769829,0.008596939,0.99507317,1
2089,7.959183673,1.632653061,8.163265306,0,-0.038248281,0.008632861,0.999230976,1
2090,8.163265306,1.632653061,8.163265306,0,-0.042361654,0.00431209,0.999093037,1
2091,8.367346939,1.632653061,8.163265306,0,0.008777721,0.005719969,0.999945115,1
2092,8.571428571,1.632653061,8.163265306,0,0.014546968,0.006260863,0.999874586,1
2093,8.775510204,1.632653061,8.163265306,0,0.014546968,0.006260863,0.999874586,1
2094,8.979591837,1.632653061,8.163265306,0,0.030796469,0.006258556,0.999506082,1
2095,9.183673469,1.632653061,8.163265306,0,0.026334682,0.001899571,0.999651377,1
2096,9.387755102,1.632653061,8.163265306,0,0.036143722,0.00175861,0.999345055,1
2097,9.591836735,1.632653061,8.163265306,0,0.036076903,-0.001918426,0.999347175,1
2098,9.795918367,1.632653061,8.163265306,0,0.036076903,-0.001918426,0.999347175,1
2099,10,1.632653061,8.163265306,0,0.028221921,-0.001918911,0.99959984,1
2100,0,1.428571429,5.102040816,0,-0.007168322,-0.004105847,0.999965878,1
2101,0.204081633,1.428571429,5.102040816,0,0.00568818,-0.002676927,0.999980239,1
2102,0.408163265,1.428571429,5.102040816,0,0.008528716,0.000187647,0.999963612,1
2103,0.612244898,1.428571429,5.102040816,0,0.010176975,0.000187644,0.999948196,1
2104,0.816326531,1.428571429,5.102040816,0,0.008457402,0.001889719,0.99996245,1
2105,1.020408163,1.428571429,5.102040816,0,0.008457402,0.001889719,0.99996245,1
2106,1.224489796,1.428571429,5.102040816,0,0.017224307,0.005026359,0.999839017,1
2107,1.428571429,1.428571429,5.102040816,0,0.02126589,0.009119438,0.999732263,1
2108,1.632653061,1.428571429,5.102040816,0,-0.015657781,0.009120382,0.999835813,1
2109,1.836734694,1.428571429,5.102040816,0,-0.022159963,0.015667111,0.999631671,1
2110,2.040816327,1.428571429,5.102040816,0,-0.022159963,0.015667111,0.999631671,1
2111,2.244897959,1.428571429,5.102040816,0,-0.115130158,0.014255121,0.993248125,1
2112,2.448979592,1.428571429,5.102040816,0,-0.111850443,0.017190299,0.993576354,1
2113,2.653061224,1.428571429,5.102040816,0,-0.234462621,0.016816645,0.97197967,1
2114,2.857142857,1.428571429,5.102040816,0,-0.234462621,0.016816645,0.97197967,1
2115,3.06122449,1.428571429,5.306122449,0,-0.274419453,0.035971577,0.960937047,1
2116,3.265306122,1.428571429,5.306122449,0,-0.459600742,0.037916596,0.887315891,1
2117,3.469387755,1.428571429,5.510204082,0,-0.459600742,0.037916596,0.887315891,1
2118,3.673469388,1.428571429,5.510204082,0,-0.588421183,0.018424209,0.808344642,1
2119,3.87755102,1.428571429,5.714285714,0,-0.572041851,0.019917767,0.819982562,1
2120,4.081632653,1.428571429,5.918367347,0,-0.603187209,0.021002209,0.797323083,1
2121,4.285714286,1.428571429,6.12244898,0,-0.647594012,0.005262581,0.761967388,1
2122,4.489795918,1.428571429,6.326530612,0,-0.671441591,0.011980587,0.74096063,1
2123,4.693877551,1.428571429,6.326530612,0,-0.671441591,0.011980587,0.74096063,1
2124,4.897959184,1.428571429,6.530612245,0,-0.677250389,-0.006502455,0.735723881,1
2125,5.102040816,1.428571429,6.734693878,0,-0.671060675,-0.000555491,0.741402226,1
2126,5.306122449,1.428571429,6.93877551,0,-0.684526896,-0.00058161,0.728987373,1
2127,5.510204082,1.428571429,7.142857143,0,-0.668269202,-0.016112259,0.743745029,1
2128,5.714285714,1.428571429,7.346938776,0,-0.675641391,-0.00739916,0.737193301,1
2129,5.918367347,1.428571429,7.551020408,0,-0.628146379,-0.010481624,0.778024589,1
2130,6.12244898,1.428571429,7.551020408,0,-0.628146379,-0.010481624,0.778024589,1
2131,6.326530612,1.428571429,7.755102041,0,-0.491188105,0.013538151,0.870948313,1
2132,6.530612245,1.428571429,7.959183673,0,-0.484913786,0.00768068,0.874528231,1
2133,6.734693878,1.428571429,7.959183673,0,-0.484913786,0.00768068,0.874528231,1
2134,6.93877551,1.428571429,7.959183673,0,-0.260516545,0.024548177,0.96515725,1
2135,7.142857143,1.428571429,8.163265306,0,-0.260516545,0.024548177,0.96515725,1
2136,7.346938776,1.428571429,8.163265306,0,-0.106408019,0.006566417,0.994300868,1
2137,7.551020408,1.428571429,8.163265306,0,-0.106408019,0.006566417,0.994300868,1
2138,7.755102041,1.428571429,8.163265306,0,-0.098764479,0.013499176,0.995019271,1
2139,7.959183673,1.428571429,8.163265306,0,-0.038246192,0.013555574,0.999176398,1
2140,8.163265306,1.428571429,8.163265306,0,-0.038730512,0.014052994,0.99915087,1
2141,8.367346939,1.428571429,8.163265306,0,0.013717795,0.003774593,0.999898782,1
2142,8.571428571,1.428571429,8.163265306,0,0.013717795,0.003774593,0.999898782,1
2143,8.775510204,1.428571429,8.163265306,0,0.014547099,0.004612412,0.999883547,1
2144,8.979591837,1.428571429,8.163265306,0,0.030796745,0.004610712,0.999515033,1
2145,9.183673469,1.428571429,8.163265306,0,0.030745036,0.004660691,0.999516393,1
2146,9.387755102,1.428571429,8.163265306,0,0.038844176,-0.002307915,0.999242615,1
2147,9.591836735,1.428571429,8.163265306,0,0.038844176,-0.002307915,0.999242615,1
2148,9.795918367,1.428571429,8.163265306,0,0.036076482,-0.005198182,0.999335512,1
2149,10,1.428571429,8.163265306,0,0.028221591,-0.005199496,0.999588169,1
2150,0,1.224489796,5.102040816,0,-0.007168322,-0.004105847,0.999965878,1
2151,0.204081633,1.224489796,5.102040816,0,0.004247225,-0.004105916,0.999982551,1
2152,0.408163265,1.224489796,5.102040816,0,0.00568818,-0.002676927,0.999980239,1
2153,0.612244898,1.224489796,5.102040816,0,0.008457402,0.001889719,0.99996245,1
2154,0.816326531,1.224489796,5.102040816,0,0.008457402,0.001889719,0.99996245,1
2155,1.020408163,1.224489796,5.102040816,0,-0.001110665,0.011557324,0.999932595,1
2156,1.224489796,1.224489796,5.102040816,0,0.023828934,0.01155405,0.999649281,1
2157,1.428571429,1.224489796,5.102040816,0,0.017224307,0.005026359,0.999839017,1
2158,1.632653061,1.224489796,5.102040816,0,-0.022159963,0.015667111,0.999631671,1
2159,1.836734694,1.224489796,5.102040816,0,-0.022159963,0.015667111,0.999631671,1
2160,2.040816327,1.224489796,5.102040816,0,-0.026557832,0.020038212,0.999446423,1
2161,2.244897959,1.224489796,5.102040816,0,-0.11024867,0.019923087,0.993704333,1
2162,2.448979592,1.224489796,5.102040816,0,-0.115130158,0.014255121,0.993248125,1
2163,2.653061224,1.224489796,5.102040816,0,-0.234462621,0.016816645,0.97197967,1
2164,2.857142857,1.224489796,5.102040816,0,-0.243983902,0.029933427,0.969317206,1
2165,3.06122449,1.224489796,5.306122449,0,-0.276229947,0.038626951,0.960315039,1
2166,3.265306122,1.224489796,5.306122449,0,-0.462415826,0.035635621,0.885946785,1
2167,3.469387755,1.224489796,5.510204082,0,-0.459600742,0.037916596,0.887315891,1
2168,3.673469388,1.224489796,5.510204082,0,-0.575959371,0.038023587,0.81659354,1
2169,3.87755102,1.224489796,5.714285714,0,-0.575959371,0.038023587,0.81659354,1
2170,4.081632653,1.224489796,5.918367347,0,-0.599747499,0.041289557,0.799123339,1
2171,4.285714286,1.224489796,6.12244898,0,-0.645289607,0.028857269,0.763392809,1
2172,4.489795918,1.224489796,6.326530612,0,-0.670543829,0.029986635,0.741263634,1
2173,4.693877551,1.224489796,6.326530612,0,-0.671441591,0.011980587,0.74096063,1
2174,4.897959184,1.224489796,6.530612245,0,-0.677250389,-0.006502455,0.735723881,1
2175,5.102040816,1.224489796,6.734693878,0,-0.677250389,-0.006502455,0.735723881,1
2176,5.306122449,1.224489796,6.93877551,0,-0.668269202,-0.016112259,0.743745029,1
2177,5.510204082,1.224489796,7.142857143,0,-0.668269202,-0.016112259,0.743745029,1
2178,5.714285714,1.224489796,7.346938776,0,-0.675641391,-0.00739916,0.737193301,1
2179,5.918367347,1.224489796,7.551020408,0,-0.628146379,-0.010481624,0.778024589,1
2180,6.12244898,1.224489796,7.551020408,0,-0.628146379,-0.010481624,0.778024589,1
2181,6.326530612,1.224489796,7.755102041,0,-0.491188105,0.013538151,0.870948313,1
2182,6.530612245,1.224489796,7.959183673,0,-0.484913786,0.00768068,0.874528231,1
2183,6.734693878,1.224489796,7.959183673,0,-0.484975144,0.00786083,0.874492606,1
2184,6.93877551,1.224489796,7.959183673,0,-0.279710007,0.008629868,0.960045747,1
2185,7.142857143,1.224489796,8.163265306,0,-0.245980734,0.012032499,0.96920003,1
2186,7.346938776,1.224489796,8.163265306,0,-0.101330891,0.012350023,0.994776119,1
2187,7.551020408,1.224489796,8.163265306,0,-0.106408019,0.006566417,0.994300868,1
2188,7.755102041,1.224489796,8.163265306,0,-0.106408019,0.006566417,0.994300868,1
2189,7.959183673,1.224489796,8.163265306,0,-0.038730512,0.014052994,0.99915087,1
2190,8.163265306,1.224489796,8.163265306,0,-0.033392446,0.008835849,0.999403258,1
2191,8.367346939,1.224489796,8.163265306,0,0.018831447,0.008839212,0.999783599,1
2192,8.571428571,1.224489796,8.163265306,0,0.013717795,0.003774593,0.999898782,1
2193,8.775510204,1.224489796,8.163265306,0,0.013717795,0.003774593,0.999898782,1
2194,8.979591837,1.224489796,8.163265306,0,0.030745036,0.004660691,0.999516393,1
2195,9.183673469,1.224489796,8.163265306,0,0.032927474,0.002396243,0.999454871,1
2196,9.387755102,1.224489796,8.163265306,0,0.043733132,0.002395249,0.999040378,1
2197,9.591836735,1.224489796,8.163265306,0,0.038844176,-0.002307915,0.999242615,1
2198,9.795918367,1.224489796,8.163265306,0,0.038844176,-0.002307915,0.999242615,1
2199,10,1.224489796,8.163265306,0,0.025067301,-0.002113724,0.999683531,1
2200,0,1.020408163,5.102040816,0,-0.007167289,-0.01746159,0.999821846,1
2201,0.204081633,1.020408163,5.102040816,0,0.004246613,-0.017461882,0.999838511,1
2202,0.408163265,1.020408163,5.102040816,0,0.001971167,-0.015157075,0.999883182,1
2203,0.612244898,1.020408163,5.102040816,0,0.004810805,-0.012387853,0.999911695,1
2204,0.816326531,1.020408163,5.102040816,0,-0.001110699,-0.008509896,0.999963173,1
2205,1.020408163,1.020408163,5.102040816,0,-0.001110699,-0.008509896,0.999963173,1
2206,1.224489796,1.020408163,5.102040816,0,0.023829662,-0.008507484,0.999679834,1
2207,1.428571429,1.020408163,5.102040816,0,0.012629988,0.002528079,0.999917043,1
2208,1.632653061,1.020408163,5.102040816,0,-0.027691209,0.001696304,0.999615086,1
2209,1.836734694,1.020408163,5.102040816,0,-0.026560317,0.014642929,0.999539961,1
2210,2.040816327,1.020408163,5.102040816,0,-0.026560317,0.014642929,0.999539961,1
2211,2.244897959,1.020408163,5.102040816,0,-0.11025887,0.014558786,0.993796269,1
2212,2.448979592,1.020408163,5.102040816,0,-0.11025887,0.014558786,0.993796269,1
2213,2.653061224,1.020408163,5.102040816,0,-0.247476669,0.023324268,0.968613069,1
2214,2.857142857,1.020408163,5.102040816,0,-0.249615753,0.04217312,0.967426175,1
2215,3.06122449,1.020408163,5.306122449,0,-0.276135247,0.046653645,0.959985814,1
2216,3.265306122,1.020408163,5.306122449,0,-0.462280888,0.043042913,0.885688257,1
2217,3.469387755,1.020408163,5.510204082,0,-0.463431861,0.041090886,0.885179332,1
2218,3.673469388,1.020408163,5.510204082,0,-0.575961919,0.037907234,0.816597153,1
2219,3.87755102,1.020408163,5.714285714,0,-0.575961919,0.037907234,0.816597153,1
2220,4.081632653,1.020408163,5.918367347,0,-0.587930366,0.033068892,0.80823532,1
2221,4.285714286,1.020408163,6.12244898,0,-0.645243529,0.031231933,0.763338297,1
2222,4.489795918,1.020408163,6.326530612,0,-0.670492126,0.03245405,0.741206478,1
2223,4.693877551,1.020408163,6.326530612,0,-0.657065678,0.019503034,0.753581002,1
2224,4.897959184,1.020408163,6.530612245,0,-0.676202499,0.021869752,0.736391128,1
2225,5.102040816,1.020408163,6.734693878,0,-0.676202499,0.021869752,0.736391128,1
2226,5.306122449,1.020408163,6.93877551,0,-0.667329704,0.015238121,0.744606517,1
2227,5.510204082,1.020408163,7.142857143,0,-0.667329704,0.015238121,0.744606517,1
2228,5.714285714,1.020408163,7.346938776,0,-0.676366902,0.009249467,0.736506796,1
2229,5.918367347,1.020408163,7.551020408,0,-0.626879428,0.020147882,0.778855728,1
2230,6.12244898,1.020408163,7.551020408,0,-0.628883211,0.018205195,0.777286612,1
2231,6.326530612,1.020408163,7.755102041,0,-0.506653636,0.010828809,0.862081684,1
2232,6.530612245,1.020408163,7.959183673,0,-0.484736743,0.032320866,0.874062728,1
2233,6.734693878,1.020408163,7.959183673,0,-0.484736743,0.032320866,0.874062728,1
2234,6.93877551,1.020408163,7.959183673,0,-0.279544315,0.035479295,0.959477043,1
2235,7.142857143,1.020408163,8.163265306,0,-0.245821986,0.037880266,0.968574539,1
2236,7.346938776,1.020408163,8.163265306,0,-0.101262002,0.038878542,0.994099827,1
2237,7.551020408,1.020408163,8.163265306,0,-0.101262002,0.038878542,0.994099827,1
2238,7.755102041,1.020408163,8.163265306,0,-0.108457463,0.025580123,0.993771924,1
2239,7.959183673,1.020408163,8.163265306,0,-0.036329853,0.018082236,0.999176248,1
2240,8.163265306,1.020408163,8.163265306,0,-0.033386473,0.020873488,0.99922452,1
2241,8.367346939,1.020408163,8.163265306,0,0.018828076,0.020881429,0.999604657,1
2242,8.571428571,1.020408163,8.163265306,0,0.018828076,0.020881429,0.999604657,1
2243,8.775510204,1.020408163,8.163265306,0,0.01191255,0.013044675,0.999843952,1
2244,8.979591837,1.020408163,8.163265306,0,0.033864804,0.010671731,0.999369446,1
2245,9.183673469,1.020408163,8.163265306,0,0.032926016,0.009709403,0.999410629,1
2246,9.387755102,1.020408163,8.163265306,0,0.043731198,0.009705376,0.99899619,1
2247,9.591836735,1.020408163,8.163265306,0,0.043731198,0.009705376,0.99899619,1
2248,9.795918367,1.020408163,8.163265306,0,0.036716419,0.005686969,0.999309543,1
2249,10,1.020408163,8.163265306,0,0.024717226,0.007921264,0.999663099,1
2250,0,0.816326531,5.102040816,0,-0.007167289,-0.01746159,0.999821846,1
2251,0.204081633,0.816326531,5.102040816,0,0.001971167,-0.015157075,0.999883182,1
2252,0.408163265,0.816326531,5.102040816,0,0.001971167,-0.015157075,0.999883182,1
2253,0.612244898,0.816326531,5.102040816,0,-0.002691023,-0.010063636,0.999945739,1
2254,0.816326531,0.816326531,5.102040816,0,-0.000111555,-0.007503431,0.999971843,1
